iter	Passed	Remaining
1683	7687	60790
1684	7692	60784
1685	7696	60776
1686	7702	60782
1687	7706	60778
1688	7711	60774
1689	7716	60776
1690	7721	60775
1691	7726	60768
1692	7730	60763
1693	7735	60761
1694	7740	60757
1695	7744	60752
1696	7749	60748
1697	7754	60744
1698	7758	60736
1699	7762	60731
1700	7768	60737
1701	7773	60732
1702	7777	60728
1703	7782	60724
1704	7787	60726
1705	7792	60722
1706	7797	60718
1707	7802	60721
1708	7807	60717
1709	7811	60712
1710	7817	60715
1711	7822	60713
1712	7827	60711
1713	7831	60706
1714	7836	60705
1715	7840	60697
1716	7845	60690
1717	7849	60682
1718	7854	60680
1719	7858	60676
1720	7863	60671
1721	7868	60671
1722	7872	60664
1723	7876	60658
1724	7881	60650
1725	7886	60649
1726	7890	60644
1727	7894	60636
1728	7898	60628
1729	7904	60629
1730	7908	60622
1731	7912	60615
1732	7917	60615
1733	7922	60611
1734	7926	60603
1735	7930	60595
1736	7935	60594
1737	7940	60587
1738	7944	60580
1739	7948	60573
1740	7953	60569
1741	7957	60560
1742	7961	60555
1743	7966	60549
1744	7971	60551
1745	7975	60543
1746	7979	60535
1747	7985	60539
1748	7990	60534
1749	7993	60525
1750	7998	60517
1751	8003	60522
1752	8008	60519
1753	8013	60515
1754	8018	60516
1755	8023	60512
1756	8027	60509
1757	8033	60509
1758	8038	60508
1759	8042	60504
1760	8047	60500
1761	8052	60501
1762	8057	60496
1763	8062	60493
1764	8067	60495
1765	8071	60488
1766	8076	60485
1767	8081	60480
1768	8086	60485
1769	8091	60481
1770	8096	60476
1771	8101	60477
1772	8106	60473
1773	8110	60467
1774	8114	60461
1775	8120	60461
1776	8124	60454
1777	8128	60447
1778	8133	60444
1779	8138	60440
1780	8142	60436
1781	8147	60431
1782	8152	60430
1783	8156	60423
1784	8160	60416
1785	8165	60413
1786	8171	60417
1787	8175	60410
1788	8179	60403
1789	8185	60407
1790	8190	60404
1791	8194	60399
1792	8199	60399
1793	8204	60393
1794	8208	60386
1795	8212	60378
1796	8218	60381
1797	8222	60376
1798	8226	60368
1799	8230	60360
1800	8236	60360
1801	8240	60351
1802	8244	60344
1803	8249	60340
1804	8253	60334
1805	8257	60328
1806	8261	60321
1807	8268	60327
1808	8272	60321
1809	8276	60314
1810	8281	60309
1811	8287	60319
1812	8292	60315
1813	8296	60310
1814	8303	60317
1815	8307	60309
1816	8311	60303
1817	8317	60305
1818	8321	60299
1819	8325	60292
1820	8330	60286
1821	8335	60291
1822	8340	60284
1823	8344	60280
1824	8350	60285
1825	8354	60278
1826	8359	60273
1827	8364	60268
1828	8369	60270
1829	8373	60263
1830	8377	60255
1831	8384	60264
1832	8388	60256
1833	8392	60249
1834	8397	60243
1835	8403	60254
1836	8408	60247
1837	8412	60240
1838	8418	60250
1839	8423	60244
1840	8427	60237
1841	8433	60244
1842	8438	60240
1843	8442	60236
1844	8449	60247
1845	8454	60243
1846	8459	60238
1847	8465	60248
1848	8470	60247
1849	8474	60239
1850	8478	60232
1851	8485	60243
1852	8489	60234
1853	8493	60225
1854	8500	60234
1855	8504	60227
1856	8508	60220
1857	8512	60211
1858	8519	60221
1859	8523	60213
1860	8527	60205
1861	8533	60211
1862	8537	60203
1863	8541	60195
1864	8545	60187
1865	8551	60191
1866	8555	60182
1867	8559	60175
1868	8565	60175
1869	8570	60176
1870	8574	60168
1871	8578	60161
1872	8584	60167
1873	8589	60160
1874	8593	60152
1875	8599	60160
1876	8604	60156
1877	8608	60150
1878	8612	60143
1879	8619	60150
1880	8623	60146
1881	8628	60141
1882	8634	60148
1883	8638	60141
1884	8642	60134
1885	8648	60138
1886	8653	60130
1887	8657	60123
1888	8661	60115
1889	8667	60120
1890	8671	60112
1891	8675	60104
1892	8680	60103
1893	8685	60104
1894	8690	60098
1895	8694	60093
1896	8700	60099
1897	8704	60090
1898	8709	60083
1899	8714	60085
1900	8719	60081
1901	8723	60075
1902	8728	60069
1903	8733	60069
1904	8737	60064
1905	8742	60058
1906	8747	60060
1907	8752	60054
1908	8756	60047
1909	8761	60043
1910	8766	60047
1911	8771	60044
1912	8776	60040
1913	8781	60040
1914	8786	60035
1915	8790	60030
1916	8795	60024
1917	8799	60020
1918	8803	60012
1919	8808	60004
1920	8813	60005
1921	8817	59998
1922	8822	59992
1923	8826	59986
1924	8831	59988
1925	8835	59979
1926	8839	59971
1927	8844	59964
1928	8850	59968
1929	8854	59961
1930	8858	59953
1931	8864	59958
1932	8869	59954
1933	8873	59949
1934	8878	59947
1935	8885	59956
1936	8889	59950
1937	8893	59943
1938	8899	59948
1939	8903	59940
1940	8908	59932
1941	8914	59938
1942	8918	59931
1943	8922	59923
1944	8926	59915
1945	8932	59918
1946	8936	59910
1947	8940	59903
1948	8945	59899
1949	8950	59897
1950	8954	59889
1951	8958	59882
1952	8964	59886
1953	8968	59878
1954	8972	59870
1955	8976	59862
1956	8982	59867
1957	8986	59859
1958	8990	59850
1959	8995	59849
1960	9000	59846
1961	9004	59837
1962	9008	59830
1963	9014	59833
1964	9018	59824
1965	9022	59816
1966	9026	59810
1967	9032	59815
1968	9037	59809
1969	9042	59806
1970	9047	59805
1971	9051	59799
1972	9056	59794
1973	9060	59788
1974	9066	59792
1975	9070	59785
1976	9075	59780
1977	9080	59781
1978	9084	59774
1979	9089	59770
1980	9095	59772
1981	9099	59764
1982	9103	59756
1983	9107	59748
1984	9112	59750
1985	9117	59746
1986	9121	59740
1987	9126	59732
1988	9132	59738
1989	9136	59733
1990	9140	59725
1991	9147	59732
1992	9151	59728
1993	9156	59721
1994	9162	59727
1995	9167	59727
1996	9172	59721
1997	9176	59717
1998	9183	59727
1999	9187	59721
2000	9192	59715
2001	9198	59722
2002	9203	59717
2003	9207	59709
2004	9213	59715
2005	9217	59709
2006	9222	59703
2007	9228	59708
2008	9232	59703
2009	9237	59697
2010	9241	59692
2011	9247	59695
2012	9251	59686
2013	9255	59678
2014	9261	59684
2015	9265	59677
2016	9270	59669
2017	9274	59665
2018	9280	59669
2019	9285	59663
2020	9289	59659
2021	9295	59662
2022	9299	59655
2023	9303	59648
2024	9308	59642
2025	9314	59647
2026	9318	59642
2027	9324	59641
2028	9330	59644
2029	9334	59637
2030	9338	59631
2031	9344	59634
2032	9348	59629
2033	9353	59622
2034	9357	59616
2035	9363	59621
2036	9367	59614
2037	9371	59606
2038	9377	59609
2039	9381	59601
2040	9385	59593
2041	9390	59586
2042	9395	59589
2043	9400	59584
2044	9404	59575
2045	9408	59571
2046	9414	59572
2047	9418	59565
2048	9423	59563
2049	9429	59567
2050	9433	59559
2051	9437	59551
2052	9443	59556
2053	9448	59553
2054	9452	59545
2055	9456	59538
2056	9462	59540
2057	9466	59532
2058	9470	59525
2059	9475	59520
2060	9480	59521
2061	9485	59513
2062	9489	59505
2063	9494	59508
2064	9498	59499
2065	9502	59491
2066	9506	59483
2067	9512	59487
2068	9517	59481
2069	9521	59474
2070	9526	59475
2071	9531	59467
2072	9535	59460
2073	9539	59452
2074	9545	59455
2075	9549	59447
2076	9553	59439
2077	9557	59431
2078	9563	59436
2079	9567	59431
2080	9572	59428
2081	9579	59435
2082	9583	59431
2083	9588	59428
2084	9595	59434
2085	9599	59426
2086	9603	59420
2087	9609	59421
2088	9613	59418
2089	9619	59419
2090	9625	59426
2091	9630	59420
2092	9634	59415
2093	9639	59409
2094	9644	59412
2095	9649	59404
2096	9653	59397
2097	9657	59390
2098	9664	59399
2099	9668	59394
2100	9673	59387
2101	9679	59394
2102	9683	59387
2103	9687	59379
2104	9694	59386
2105	9698	59381
2106	9703	59378
2107	9709	59379
2108	9713	59372
2109	9717	59364
2110	9721	59357
2111	9726	59355
2112	9730	59347
2113	9734	59339
2114	9739	59331
2115	9743	59327
2116	9747	59319
2117	9751	59311
2118	9755	59304
2119	9761	59302
2120	9765	59297
2121	9769	59290
2122	9774	59288
2123	9778	59280
2124	9782	59271
2125	9786	59264
2126	9791	59261
2127	9795	59253
2128	9799	59245
2129	9804	59239
2130	9809	59236
2131	9813	59228
2132	9817	59220
2133	9821	59213
2134	9825	59208
2135	9829	59200
2136	9834	59193
2137	9838	59184
2138	9842	59180
2139	9846	59172
2140	9850	59165
2141	9855	59157
2142	9860	59155
2143	9864	59147
2144	9868	59140
2145	9872	59132
2146	9876	59128
2147	9881	59120
2148	9885	59112
2149	9889	59107
2150	9894	59102
2151	9898	59095
2152	9902	59088
2153	9907	59086
2154	9912	59082
2155	9916	59076
2156	9920	59070
2157	9926	59071
2158	9930	59064
2159	9934	59057
2160	9939	59051
2161	9945	59054
2162	9949	59050
2163	9954	59043
2164	9960	59049
2165	9964	59044
2166	9969	59038
2167	9975	59045
2168	9979	59037
2169	9984	59030
2170	9988	59024
2171	9994	59028
2172	9998	59020
2173	10002	59012
2174	10008	59016
2175	10012	59009
2176	10016	59001
2177	10021	58995
2178	10027	59001
2179	10031	58994
2180	10035	58985
2181	10041	58986
2182	10045	58979
2183	10049	58971
2184	10053	58964
2185	10059	58967
2186	10063	58960
2187	10067	58953
2188	10072	58950
2189	10078	58950
2190	10082	58944
2191	10086	58936
2192	10092	58938
2193	10096	58930
2194	10100	58922
2195	10104	58915
2196	10109	58911
2197	10113	58903
2198	10117	58895
2199	10121	58888
2200	10126	58885
2201	10130	58878
2202	10134	58870
2203	10139	58866
2204	10143	58860
2205	10147	58852
2206	10151	58844
2207	10156	58844
2208	10161	58836
2209	10164	58827
2210	10168	58819
2211	10173	58817
2212	10178	58812
2213	10182	58804
2214	10186	58795
2215	10191	58793
2216	10195	58784
2217	10199	58775
2218	10203	58768
2219	10209	58770
2220	10213	58763
2221	10217	58756
2222	10221	58751
2223	10226	58745
2224	10230	58737
2225	10234	58730
2226	10238	58725
2227	10243	58718
2228	10247	58710
2229	10251	58703
2230	10256	58703
2231	10260	58696
2232	10264	58689
2233	10268	58681
2234	10273	58677
2235	10277	58669
2236	10281	58662
2237	10286	58657
2238	10291	58657
2239	10296	58652
2240	10301	58648
2241	10306	58646
2242	10310	58638
2243	10314	58630
2244	10318	58623
2245	10323	58623
2246	10327	58614
2247	10331	58607
2248	10335	58599
2249	10341	58599
2250	10345	58592
2251	10349	58584
2252	10353	58578
2253	10359	58578
2254	10363	58571
2255	10367	58563
2256	10372	58565
2257	10377	58558
2258	10381	58550
2259	10385	58542
2260	10391	58545
2261	10395	58538
2262	10399	58531
2263	10403	58524
2264	10409	58525
2265	10413	58517
2266	10417	58509
2267	10422	58509
2268	10427	58505
2269	10431	58500
2270	10436	58497
2271	10442	58497
2272	10446	58491
2273	10450	58484
2274	10456	58488
2275	10461	58484
2276	10466	58484
2277	10473	58489
2278	10478	58486
2279	10482	58481
2280	10488	58484
2281	10493	58479
2282	10497	58474
2283	10502	58469
2284	10507	58469
2285	10511	58463
2286	10516	58459
2287	10521	58458
2288	10526	58451
2289	10530	58444
2290	10534	58436
2291	10538	58432
2292	10542	58425
2293	10546	58417
2294	10551	58410
2295	10556	58408
2296	10562	58414
2297	10570	58426
2298	10577	58436
2299	10582	58436
2300	10588	58437
2301	10593	58434
2302	10598	58430
2303	10602	58426
2304	10607	58421
2305	10611	58415
2306	10616	58408
2307	10620	58403
2308	10624	58396
2309	10628	58389
2310	10632	58381
2311	10637	58376
2312	10641	58369
2313	10645	58362
2314	10649	58354
2315	10654	58352
2316	10659	58346
2317	10663	58342
2318	10668	58338
2319	10674	58342
2320	10679	58340
2321	10685	58341
2322	10690	58337
2323	10694	58331
2324	10698	58325
2325	10704	58325
2326	10708	58320
2327	10713	58315
2328	10717	58311
2329	10723	58311
2330	10727	58305
2331	10731	58298
2332	10736	58296
2333	10741	58289
2334	10745	58282
2335	10749	58275
2336	10754	58274
2337	10758	58267
2338	10762	58259
2339	10767	58253
2340	10773	58255
2341	10777	58248
2342	10781	58241
2343	10787	58245
2344	10791	58239
2345	10796	58232
2346	10800	58226
2347	10806	58229
2348	10811	58226
2349	10815	58221
2350	10821	58223
2351	10826	58217
2352	10830	58211
2353	10836	58215
2354	10841	58212
2355	10845	58206
2356	10849	58198
2357	10856	58204
2358	10861	58200
