iter	Passed	Remaining
1804	1401	10246
1805	1402	10245
1806	1403	10244
1807	1403	10242
1808	1404	10241
1809	1405	10240
1810	1405	10239
1811	1406	10238
1812	1407	10237
1813	1408	10235
1814	1408	10235
1815	1409	10234
1816	1410	10233
1817	1411	10232
1818	1411	10231
1819	1412	10230
1820	1413	10229
1821	1414	10228
1822	1414	10227
1823	1415	10227
1824	1416	10226
1825	1417	10225
1826	1418	10224
1827	1418	10223
1828	1419	10221
1829	1420	10220
1830	1421	10220
1831	1421	10219
1832	1422	10218
1833	1423	10217
1834	1424	10216
1835	1424	10215
1836	1425	10214
1837	1426	10214
1838	1427	10213
1839	1427	10212
1840	1428	10210
1841	1429	10209
1842	1430	10209
1843	1430	10208
1844	1431	10206
1845	1432	10205
1846	1432	10204
1847	1433	10202
1848	1434	10201
1849	1435	10200
1850	1435	10199
1851	1436	10198
1852	1437	10197
1853	1438	10196
1854	1438	10195
1855	1439	10194
1856	1440	10194
1857	1441	10193
1858	1453	10276
1859	1454	10274
1860	1459	10302
1861	1463	10328
1862	1469	10358
1863	1473	10384
1864	1476	10398
1865	1479	10414
1866	1481	10423
1867	1484	10434
1868	1486	10443
1869	1488	10450
1870	1490	10456
1871	1491	10461
1872	1493	10465
1873	1494	10468
1874	1495	10471
1875	1497	10475
1876	1499	10481
1877	1500	10483
1878	1501	10484
1879	1502	10487
1880	1503	10489
1881	1505	10491
1882	1506	10492
1883	1507	10494
1884	1508	10494
1885	1509	10495
1886	1510	10495
1887	1511	10496
1888	1512	10497
1889	1513	10498
1890	1514	10498
1891	1515	10498
1892	1516	10499
1893	1517	10499
1894	1518	10499
1895	1519	10499
1896	1520	10499
1897	1520	10498
1898	1521	10498
1899	1522	10497
1900	1523	10496
1901	1524	10495
1902	1524	10494
1903	1525	10493
1904	1526	10492
1905	1527	10492
1906	1528	10491
1907	1528	10490
1908	1529	10490
1909	1530	10489
1910	1531	10488
1911	1532	10486
1912	1532	10485
1913	1533	10484
1914	1534	10482
1915	1534	10481
1916	1535	10480
1917	1536	10479
1918	1537	10477
1919	1537	10476
1920	1538	10474
1921	1539	10472
1922	1539	10471
1923	1540	10470
1924	1541	10468
1925	1542	10467
1926	1542	10466
1927	1543	10465
1928	1544	10464
1929	1545	10463
1930	1545	10461
1931	1546	10460
1932	1547	10459
1933	1548	10458
1934	1548	10458
1935	1549	10456
1936	1550	10455
1937	1550	10453
1938	1551	10452
1939	1552	10451
1940	1553	10450
1941	1553	10448
1942	1554	10447
1943	1555	10446
1944	1556	10444
1945	1556	10444
1946	1557	10443
1947	1558	10442
1948	1559	10441
1949	1560	10440
1950	1560	10439
1951	1561	10437
1952	1562	10436
1953	1563	10435
1954	1563	10434
1955	1564	10433
1956	1565	10432
1957	1565	10430
1958	1566	10429
1959	1567	10428
1960	1568	10427
1961	1568	10426
1962	1569	10424
1963	1570	10424
1964	1571	10423
1965	1572	10422
1966	1572	10421
1967	1573	10420
1968	1574	10419
1969	1575	10418
1970	1575	10417
1971	1576	10417
1972	1577	10416
1973	1578	10414
1974	1578	10413
1975	1579	10411
1976	1580	10410
1977	1581	10409
1978	1581	10407
1979	1582	10406
1980	1583	10405
1981	1584	10404
1982	1584	10402
1983	1585	10400
1984	1586	10399
1985	1587	10399
1986	1587	10398
1987	1588	10397
1988	1589	10396
1989	1590	10395
1990	1590	10394
1991	1591	10394
1992	1592	10393
1993	1593	10392
1994	1594	10391
1995	1594	10390
1996	1595	10389
1997	1596	10388
1998	1597	10387
1999	1597	10385
2000	1598	10384
2001	1599	10382
2002	1599	10381
2003	1600	10380
2004	1601	10379
2005	1602	10379
2006	1603	10378
2007	1603	10377
2008	1604	10375
2009	1605	10374
2010	1606	10374
2011	1606	10372
2012	1607	10371
2013	1608	10370
2014	1609	10369
2015	1609	10367
2016	1610	10366
2017	1611	10366
2018	1612	10364
2019	1612	10363
2020	1613	10361
2021	1614	10360
2022	1614	10359
2023	1615	10359
2024	1616	10357
2025	1617	10357
2026	1618	10357
2027	1619	10356
2028	1619	10355
2029	1620	10353
2030	1621	10353
2031	1622	10352
2032	1622	10351
2033	1623	10349
2034	1624	10348
2035	1624	10346
2036	1625	10345
2037	1626	10344
2038	1627	10343
2039	1627	10342
2040	1628	10341
2041	1629	10339
2042	1630	10338
2043	1630	10336
2044	1631	10336
2045	1632	10336
2046	1633	10335
2047	1634	10334
2048	1635	10335
2049	1636	10334
2050	1636	10333
2051	1637	10332
2052	1638	10331
2053	1638	10330
2054	1639	10329
2055	1640	10327
2056	1641	10326
2057	1642	10326
2058	1642	10324
2059	1643	10323
2060	1644	10322
2061	1644	10321
2062	1645	10320
2063	1646	10318
2064	1647	10318
2065	1648	10317
2066	1648	10316
2067	1649	10315
2068	1650	10315
2069	1651	10314
2070	1651	10312
2071	1652	10311
2072	1653	10310
2073	1654	10308
2074	1654	10307
2075	1655	10306
2076	1656	10305
2077	1657	10304
2078	1657	10303
2079	1658	10302
2080	1659	10300
2081	1659	10299
2082	1660	10298
2083	1661	10297
2084	1662	10297
2085	1663	10297
2086	1664	10295
2087	1664	10294
2088	1665	10293
2089	1666	10292
2090	1667	10291
2091	1667	10290
2092	1668	10289
2093	1669	10287
2094	1669	10287
2095	1670	10286
2096	1671	10284
2097	1672	10283
2098	1672	10281
2099	1673	10280
2100	1674	10279
2101	1675	10278
2102	1675	10277
2103	1676	10275
2104	1677	10275
2105	1678	10274
2106	1678	10273
2107	1679	10273
2108	1680	10272
2109	1681	10270
2110	1682	10269
2111	1682	10268
2112	1683	10267
2113	1684	10266
2114	1685	10265
2115	1685	10264
2116	1686	10262
2117	1687	10261
2118	1687	10259
2119	1688	10258
2120	1689	10257
2121	1689	10255
2122	1690	10254
2123	1691	10253
2124	1692	10253
2125	1693	10252
2126	1693	10251
2127	1694	10250
2128	1695	10250
2129	1696	10249
2130	1696	10247
2131	1697	10246
2132	1698	10244
2133	1699	10243
2134	1699	10242
2135	1700	10241
2136	1701	10240
2137	1702	10239
2138	1702	10238
2139	1703	10237
2140	1704	10235
2141	1704	10234
2142	1705	10233
2143	1706	10232
2144	1707	10231
2145	1708	10231
2146	1708	10230
2147	1709	10229
2148	1710	10228
2149	1711	10226
2150	1711	10225
2151	1712	10224
2152	1713	10224
2153	1714	10223
2154	1714	10221
2155	1715	10220
2156	1716	10219
2157	1717	10217
2158	1717	10216
2159	1718	10215
2160	1719	10213
2161	1719	10212
2162	1720	10211
2163	1721	10210
2164	1722	10209
2165	1722	10208
2166	1723	10208
2167	1724	10207
2168	1725	10206
2169	1726	10205
2170	1726	10204
2171	1727	10203
2172	1728	10203
2173	1729	10201
2174	1729	10200
2175	1730	10200
2176	1731	10199
2177	1732	10198
2178	1733	10197
2179	1733	10196
2180	1734	10195
2181	1735	10194
2182	1736	10192
2183	1736	10191
2184	1737	10191
2185	1738	10191
2186	1739	10190
2187	1740	10189
2188	1740	10188
2189	1741	10187
2190	1742	10186
2191	1743	10184
2192	1743	10183
2193	1744	10183
2194	1745	10182
2195	1746	10180
2196	1746	10179
2197	1747	10178
2198	1748	10176
2199	1748	10175
2200	1749	10173
2201	1750	10172
2202	1750	10171
2203	1751	10169
2204	1752	10169
2205	1753	10168
2206	1754	10167
2207	1754	10166
2208	1755	10165
2209	1756	10165
2210	1757	10164
2211	1758	10163
2212	1758	10162
2213	1759	10161
2214	1760	10160
2215	1761	10159
2216	1761	10158
2217	1762	10157
2218	1763	10156
2219	1764	10155
2220	1764	10153
2221	1765	10152
2222	1766	10151
2223	1767	10151
2224	1767	10150
2225	1768	10150
2226	1769	10148
2227	1770	10148
2228	1771	10147
2229	1771	10146
2230	1772	10145
2231	1773	10143
2232	1773	10142
2233	1774	10141
2234	1775	10140
2235	1776	10139
2236	1776	10138
2237	1777	10137
2238	1778	10135
2239	1779	10135
2240	1779	10134
2241	1780	10133
2242	1781	10131
2243	1782	10130
2244	1782	10129
2245	1783	10129
2246	1784	10128
2247	1785	10127
2248	1786	10126
2249	1786	10125
2250	1787	10124
2251	1788	10123
2252	1788	10121
2253	1789	10120
2254	1790	10119
2255	1791	10118
2256	1791	10117
2257	1792	10115
2258	1793	10114
2259	1794	10113
2260	1794	10112
2261	1795	10111
2262	1796	10110
2263	1797	10109
2264	1797	10108
2265	1798	10107
2266	1799	10106
2267	1800	10105
2268	1800	10104
2269	1801	10103
2270	1802	10102
2271	1803	10102
2272	1803	10100
2273	1804	10099
2274	1805	10098
2275	1806	10097
2276	1806	10096
2277	1807	10095
2278	1808	10094
2279	1809	10093
2280	1809	10092
2281	1810	10091
2282	1811	10090
2283	1812	10089
2284	1813	10088
2285	1813	10088
2286	1814	10087
2287	1815	10086
2288	1816	10085
2289	1817	10085
2290	1817	10084
2291	1818	10083
2292	1819	10083
2293	1820	10082
2294	1821	10081
2295	1821	10080
2296	1822	10079
2297	1823	10078
2298	1824	10077
2299	1824	10076
2300	1825	10075
2301	1826	10074
2302	1827	10073
2303	1828	10073
2304	1828	10072
2305	1829	10071
2306	1830	10071
2307	1831	10070
2308	1832	10069
2309	1832	10068
2310	1833	10067
2311	1834	10066
2312	1834	10064
2313	1835	10063
2314	1836	10061
2315	1836	10060
2316	1837	10058
2317	1838	10057
2318	1838	10056
2319	1839	10054
2320	1840	10053
2321	1841	10052
2322	1842	10052
2323	1842	10051
2324	1843	10051
2325	1844	10050
2326	1845	10049
2327	1846	10048
2328	1846	10047
2329	1847	10047
2330	1848	10045
2331	1848	10043
2332	1849	10042
2333	1850	10041
2334	1851	10040
2335	1851	10038
2336	1852	10037
2337	1853	10036
2338	1853	10035
2339	1854	10034
2340	1855	10032
2341	1856	10031
2342	1856	10030
2343	1857	10030
2344	1858	10029
2345	1859	10028
2346	1860	10028
2347	1860	10027
2348	1861	10026
2349	1862	10024
2350	1863	10023
2351	1863	10022
2352	1864	10021
2353	1865	10020
2354	1866	10019
2355	1866	10018
2356	1867	10017
2357	1868	10015
2358	1868	10015
2359	1869	10013
2360	1870	10012
2361	1871	10011
2362	1871	10010
2363	1872	10010
2364	1873	10010
2365	1874	10009
2366	1875	10008
2367	1876	10007
2368	1876	10006
2369	1877	10005
2370	1878	10004
2371	1879	10003
2372	1879	10002
2373	1880	10001
2374	1881	10000
2375	1882	9999
2376	1882	9998
2377	1883	9997
2378	1884	9995
2379	1884	9994
2380	1885	9992
2381	1886	9992
2382	1887	9991
2383	1888	9991
2384	1888	9990
2385	1889	9989
2386	1890	9988
2387	1891	9987
2388	1891	9986
2389	1892	9984
2390	1893	9984
2391	1894	9983
2392	1894	9982
2393	1895	9981
2394	1896	9980
2395	1896	9978
2396	1897	9977
2397	1898	9976
2398	1899	9974
2399	1899	9973
2400	1900	9972
2401	1901	9971
2402	1902	9970
2403	1902	9970
2404	1903	9968
2405	1904	9967
2406	1905	9966
2407	1905	9965
2408	1906	9964
2409	1907	9963
2410	1908	9962
2411	1908	9961
2412	1909	9961
2413	1910	9960
2414	1911	9959
2415	1911	9957
2416	1912	9956
2417	1913	9955
2418	1913	9954
2419	1914	9953
2420	1915	9953
2421	1916	9953
2422	1917	9953
2423	1918	9952
2424	1919	9951
2425	1919	9950
2426	1920	9950
2427	1921	9948
2428	1922	9948
2429	1923	9947
2430	1923	9946
2431	1924	9945
2432	1925	9943
2433	1925	9942
2434	1926	9941
2435	1927	9940
2436	1928	9939
2437	1928	9938
2438	1929	9937
2439	1930	9936
2440	1931	9935
2441	1931	9934
2442	1932	9934
2443	1933	9933
2444	1934	9931
2445	1934	9930
2446	1935	9929
2447	1936	9928
2448	1937	9927
2449	1937	9926
2450	1938	9924
2451	1939	9923
2452	1939	9922
2453	1940	9921
2454	1941	9919
2455	1942	9918
2456	1942	9918
2457	1943	9917
2458	1944	9915
2459	1944	9914
2460	1945	9913
2461	1946	9912
2462	1947	9912
2463	1948	9911
2464	1948	9910
2465	1949	9909
2466	1950	9909
2467	1951	9907
2468	1951	9906
2469	1952	9904
2470	1953	9903
2471	1953	9902
2472	1954	9901
2473	1955	9900
2474	1956	9899
2475	1956	9898
2476	1957	9897
2477	1958	9896
2478	1959	9895
2479	1959	9894
2480	1960	9893
2481	1961	9892
2482	1962	9892
2483	1963	9891
2484	1963	9890
2485	1964	9889
2486	1965	9888
2487	1966	9887
2488	1966	9885
2489	1967	9884
2490	1968	9883
2491	1968	9882
2492	1969	9880
2493	1970	9879
2494	1971	9878
2495	1971	9877
2496	1972	9876
2497	1973	9875
2498	1973	9874
2499	1974	9873
2500	1975	9872
2501	1976	9871
2502	1977	9871
2503	1978	9871
2504	1978	9869
2505	1979	9869
2506	1980	9867
2507	1980	9866
2508	1981	9865
2509	1982	9864
2510	1982	9862
2511	1983	9861
2512	1984	9860
2513	1985	9859
2514	1985	9857
2515	1986	9856
2516	1987	9855
2517	1988	9854
2518	1988	9853
2519	1989	9852
2520	1990	9851
2521	1990	9850
2522	1991	9849
2523	1992	9849
2524	1993	9848
2525	1994	9847
2526	1994	9846
2527	1995	9845
2528	1996	9844
2529	1997	9843
2530	1997	9842
2531	1998	9841
2532	1999	9840
2533	2000	9839
2534	2000	9838
2535	2001	9836
2536	2002	9835
2537	2002	9834
2538	2003	9833
2539	2004	9832
2540	2005	9831
2541	2005	9830
2542	2006	9829
2543	2007	9828
2544	2008	9828
2545	2009	9827
2546	2009	9826
2547	2010	9824
2548	2011	9823
2549	2011	9822
2550	2012	9821
2551	2013	9820
2552	2014	9819
2553	2014	9818
2554	2015	9817
2555	2016	9816
2556	2017	9815
2557	2017	9814
2558	2018	9812
2559	2019	9811
2560	2019	9810
2561	2020	9809
2562	2021	9808
2563	2022	9808
2564	2022	9806
2565	2023	9805
2566	2024	9804
2567	2025	9803
2568	2025	9802
2569	2026	9801
2570	2027	9800
2571	2027	9799
2572	2028	9798
2573	2029	9797
2574	2030	9796
2575	2031	9795
2576	2031	9794
2577	2032	9793
2578	2033	9792
2579	2034	9791
2580	2034	9790
2581	2035	9789
2582	2036	9788
2583	2037	9788
2584	2037	9787
2585	2038	9786
2586	2039	9785
2587	2040	9784
2588	2040	9782
2589	2041	9781
2590	2042	9780
2591	2042	9779
2592	2043	9777
2593	2044	9777
2594	2045	9776
2595	2045	9775
2596	2046	9774
2597	2047	9773
2598	2048	9773
2599	2048	9772
2600	2049	9771
2601	2050	9770
2602	2051	9769
2603	2052	9768
2604	2052	9767
2605	2053	9766
2606	2054	9764
2607	2054	9764
2608	2055	9763
2609	2056	9761
2610	2057	9761
2611	2057	9759
2612	2058	9758
2613	2059	9757
2614	2060	9756
2615	2060	9755
2616	2061	9754
2617	2062	9753
2618	2062	9751
2619	2063	9750
2620	2064	9749
2621	2064	9748
2622	2065	9747
2623	2066	9746
2624	2067	9745
2625	2067	9744
2626	2068	9743
2627	2069	9742
2628	2070	9742
2629	2071	9741
2630	2071	9740
2631	2072	9738
2632	2073	9737
2633	2073	9736
2634	2074	9735
2635	2075	9734
2636	2076	9732
2637	2076	9731
2638	2077	9730
2639	2078	9729
2640	2078	9728
2641	2079	9728
2642	2080	9726
2643	2081	9725
2644	2082	9725
2645	2082	9724
2646	2083	9723
2647	2084	9723
2648	2085	9722
2649	2085	9721
2650	2086	9720
2651	2087	9718
2652	2088	9717
2653	2088	9717
2654	2089	9715
2655	2090	9714
2656	2090	9713
2657	2091	9712
2658	2092	9711
2659	2093	9710
2660	2093	9709
2661	2094	9708
2662	2095	9707
2663	2096	9706
2664	2096	9705
2665	2097	9704
2666	2098	9703
2667	2099	9702
2668	2099	9701
2669	2100	9700
2670	2101	9699
2671	2102	9698
2672	2102	9697
2673	2103	9696
2674	2104	9695
2675	2104	9694
2676	2105	9693
2677	2106	9692
2678	2107	9690
2679	2107	9689
2680	2108	9688
2681	2109	9687
2682	2109	9686
2683	2110	9685
2684	2111	9684
2685	2112	9683
2686	2112	9682
2687	2113	9681
2688	2114	9680
2689	2115	9679
2690	2115	9678
2691	2116	9677
2692	2117	9676
2693	2118	9675
2694	2118	9674
2695	2119	9673
2696	2120	9672
2697	2121	9671
2698	2121	9670
2699	2122	9669
2700	2123	9668
2701	2124	9667
2702	2124	9666
2703	2125	9665
2704	2126	9665
2705	2127	9664
2706	2128	9663
2707	2128	9663
2708	2129	9662
2709	2130	9661
2710	2131	9660
2711	2131	9659
2712	2132	9658
2713	2133	9657
2714	2134	9656
2715	2134	9655
2716	2135	9654
2717	2136	9653
2718	2136	9652
2719	2137	9651
2720	2138	9650
2721	2139	9648
2722	2139	9647
2723	2140	9646
2724	2141	9645
2725	2142	9644
2726	2142	9644
2727	2143	9643
2728	2144	9642
2729	2145	9641
2730	2145	9639
2731	2146	9638
2732	2147	9637
2733	2147	9635
2734	2148	9634
2735	2149	9633
2736	2149	9632
2737	2150	9631
2738	2151	9630
2739	2152	9629
2740	2152	9627
2741	2153	9626
2742	2154	9625
2743	2154	9624
2744	2155	9623
2745	2156	9622
2746	2157	9622
2747	2157	9621
2748	2158	9620
2749	2159	9619
2750	2160	9618
2751	2161	9618
2752	2161	9617
2753	2162	9616
2754	2163	9615
2755	2164	9614
2756	2164	9613
2757	2165	9612
2758	2166	9611
2759	2167	9610
2760	2167	9609
2761	2168	9608
2762	2169	9607
2763	2170	9606
2764	2171	9606
2765	2171	9606
2766	2172	9605
2767	2173	9604
2768	2174	9602
2769	2174	9601
2770	2175	9600
2771	2176	9599
2772	2176	9598
2773	2177	9598
2774	2178	9597
2775	2179	9595
2776	2180	9595
2777	2180	9594
2778	2181	9593
2779	2182	9592
2780	2182	9591
2781	2183	9590
2782	2184	9589
2783	2185	9588
2784	2186	9588
2785	2186	9587
2786	2187	9587
2787	2188	9586
2788	2189	9585
2789	2190	9584
2790	2190	9583
2791	2191	9582
2792	2192	9581
2793	2193	9580
2794	2193	9579
2795	2194	9578
2796	2195	9577
2797	2195	9576
2798	2196	9574
2799	2197	9574
2800	2198	9573
2801	2198	9572
2802	2199	9571
2803	2200	9570
2804	2201	9569
2805	2201	9568
2806	2202	9567
2807	2203	9566
2808	2204	9566
2809	2204	9564
2810	2205	9564
2811	2206	9562
2812	2207	9561
2813	2207	9560
2814	2208	9559
2815	2209	9558
2816	2209	9557
2817	2210	9556
2818	2211	9555
2819	2212	9554
2820	2212	9553
2821	2213	9552
2822	2214	9551
2823	2215	9550
2824	2215	9549
2825	2216	9549
2826	2217	9548
2827	2218	9547
2828	2219	9546
2829	2219	9545
2830	2220	9544
2831	2221	9543
2832	2221	9542
2833	2222	9541
2834	2223	9540
2835	2224	9539
2836	2224	9538
2837	2225	9537
2838	2226	9535
2839	2226	9535
2840	2227	9534
2841	2228	9533
2842	2229	9532
2843	2229	9531
2844	2230	9530
2845	2231	9529
2846	2232	9528
2847	2233	9528
2848	2233	9527
2849	2234	9526
2850	2235	9525
2851	2236	9524
2852	2236	9523
2853	2237	9522
2854	2238	9521
2855	2239	9520
2856	2239	9519
2857	2240	9518
2858	2241	9517
2859	2241	9516
2860	2242	9515
2861	2243	9514
2862	2244	9513
2863	2244	9512
2864	2245	9511
2865	2246	9509
2866	2247	9509
2867	2247	9508
2868	2248	9507
2869	2249	9507
2870	2250	9506
2871	2251	9505
2872	2251	9504
2873	2252	9503
2874	2253	9503
2875	2254	9502
2876	2254	9500
2877	2255	9500
2878	2256	9499
2879	2257	9498
2880	2257	9498
2881	2258	9498
2882	2259	9497
2883	2260	9497
2884	2261	9496
2885	2262	9495
2886	2262	9494
2887	2263	9493
2888	2264	9492
2889	2265	9491
2890	2265	9490
2891	2266	9489
2892	2267	9488
2893	2268	9487
2894	2268	9486
2895	2269	9485
2896	2270	9484
2897	2270	9483
2898	2271	9482
2899	2272	9480
2900	2272	9479
2901	2273	9479
2902	2274	9478
2903	2275	9477
2904	2276	9477
2905	2277	9476
2906	2277	9475
2907	2278	9474
2908	2279	9474
2909	2280	9473
2910	2280	9472
2911	2281	9471
2912	2282	9470
2913	2283	9469
2914	2283	9468
2915	2284	9467
2916	2285	9466
2917	2286	9465
2918	2286	9464
2919	2287	9463
2920	2288	9462
2921	2289	9461
2922	2289	9461
2923	2290	9460
2924	2291	9459
2925	2292	9458
2926	2292	9456
2927	2293	9456
2928	2294	9455
2929	2294	9454
2930	2295	9453
2931	2296	9452
2932	2297	9451
2933	2297	9450
2934	2298	9449
2935	2299	9448
2936	2300	9447
2937	2300	9446
2938	2301	9445
2939	2302	9444
2940	2303	9443
2941	2303	9442
2942	2304	9441
2943	2305	9440
2944	2306	9439
2945	2306	9438
2946	2307	9437
2947	2308	9436
2948	2308	9435
2949	2309	9434
2950	2310	9434
2951	2311	9432
2952	2311	9431
2953	2312	9430
2954	2313	9429
2955	2314	9428
2956	2314	9427
2957	2315	9426
2958	2316	9425
2959	2317	9424
2960	2317	9423
2961	2318	9422
2962	2319	9421
2963	2319	9420
2964	2320	9419
2965	2321	9418
2966	2322	9417
2967	2322	9416
2968	2323	9415
2969	2324	9415
2970	2325	9414
2971	2326	9413
2972	2326	9412
2973	2327	9411
2974	2328	9410
2975	2329	9410
2976	2329	9409
2977	2330	9408
2978	2331	9407
2979	2332	9406
2980	2332	9406
2981	2333	9405
2982	2334	9405
2983	2335	9404
2984	2336	9404
2985	2337	9403
2986	2338	9403
2987	2338	9402
2988	2339	9401
2989	2340	9400
2990	2341	9399
2991	2342	9399
2992	2342	9398
2993	2343	9397
2994	2344	9397
2995	2345	9396
2996	2345	9395
2997	2346	9394
2998	2347	9393
2999	2348	9393
3000	2349	9392
3001	2349	9391
3002	2350	9391
3003	2351	9390
3004	2352	9389
3005	2353	9388
3006	2353	9387
3007	2354	9387
3008	2355	9386
3009	2356	9385
3010	2356	9384
3011	2357	9383
3012	2358	9382
3013	2359	9381
3014	2359	9380
3015	2360	9379
3016	2361	9378
3017	2362	9377
3018	2362	9376
3019	2363	9376
3020	2364	9376
3021	2365	9375
3022	2366	9375
3023	2367	9374
3024	2367	9373
3025	2368	9372
3026	2369	9371
3027	2370	9370
3028	2370	9369
3029	2371	9368
3030	2372	9367
3031	2372	9366
3032	2373	9365
3033	2374	9364
3034	2375	9363
3035	2375	9362
3036	2376	9361
3037	2377	9360
3038	2377	9359
3039	2378	9358
3040	2379	9357
3041	2380	9356
3042	2380	9355
3043	2381	9354
3044	2382	9353
3045	2383	9353
3046	2384	9352
3047	2384	9351
3048	2385	9350
3049	2386	9349
3050	2387	9348
3051	2387	9347
3052	2388	9346
3053	2389	9346
3054	2390	9345
3055	2390	9344
3056	2391	9343
3057	2392	9343
3058	2393	9342
3059	2394	9341
3060	2412	9410
3061	2415	9416
3062	2417	9420
3063	2419	9424
3064	2421	9427
3065	2422	9430
3066	2424	9431
3067	2425	9434
3068	2427	9436
3069	2429	9439
3070	2430	9440
3071	2431	9441
3072	2433	9443
3073	2434	9443
3074	2435	9445
3075	2436	9445
3076	2437	9445
3077	2438	9445
3078	2439	9445
3079	2440	9446
3080	2441	9446
3081	2442	9446
3082	2443	9446
3083	2444	9445
3084	2445	9445
3085	2446	9444
3086	2447	9444
3087	2448	9444
3088	2449	9443
3089	2450	9443
3090	2450	9442
3091	2451	9442
3092	2452	9441
3093	2453	9440
3094	2454	9439
3095	2454	9439
3096	2455	9438
3097	2456	9438
3098	2457	9438
3099	2458	9437
3100	2459	9436
3101	2459	9435
3102	2460	9435
3103	2461	9434
3104	2462	9433
3105	2463	9431
3106	2463	9431
3107	2464	9430
3108	2465	9429
3109	2466	9428
3110	2466	9427
3111	2467	9426
3112	2468	9425
3113	2469	9424
3114	2469	9423
3115	2470	9422
3116	2471	9421
3117	2472	9421
3118	2473	9420
3119	2473	9419
3120	2474	9418
3121	2475	9417
3122	2476	9416
3123	2476	9415
3124	2477	9414
3125	2478	9413
3126	2478	9412
3127	2479	9411
3128	2480	9410
3129	2481	9409
3130	2481	9408
3131	2482	9407
3132	2483	9406
3133	2484	9405
3134	2484	9404
3135	2485	9404
3136	2486	9403
3137	2487	9403
3138	2488	9402
3139	2489	9401
3140	2490	9401
3141	2490	9400
3142	2491	9399
3143	2492	9398
3144	2493	9397
3145	2493	9396
3146	2494	9395
3147	2495	9394
3148	2496	9393
3149	2496	9392
3150	2497	9391
3151	2498	9390
3152	2499	9390
3153	2499	9389
3154	2500	9388
3155	2501	9387
3156	2502	9387
3157	2503	9386
3158	2503	9385
3159	2504	9384
3160	2505	9383
3161	2506	9382
3162	2506	9381
3163	2507	9380
3164	2508	9379
3165	2509	9378
3166	2509	9377
3167	2510	9376
3168	2511	9375
3169	2511	9374
3170	2512	9373
3171	2513	9372
3172	2514	9371
3173	2514	9370
3174	2515	9369
3175	2516	9368
3176	2528	9411
3177	2532	9419
3178	2534	9424
3179	2536	9429
3180	2538	9433
3181	2540	9435
3182	2542	9438
3183	2544	9441
3184	2545	9443
3185	2547	9446
3186	2549	9449
3187	2550	9450
3188	2551	9451
3189	2553	9451
3190	2554	9452
3191	2555	9453
3192	2556	9453
3193	2557	9454
3194	2558	9454
3195	2559	9454
3196	2560	9454
3197	2562	9455
3198	2563	9456
3199	2564	9456
3200	2565	9455
3201	2566	9455
3202	2567	9455
3203	2568	9454
3204	2569	9454
3205	2569	9454
3206	2570	9453
3207	2571	9452
3208	2572	9451
3209	2573	9451
3210	2574	9450
3211	2574	9449
3212	2575	9449
3213	2576	9448
3214	2577	9447
3215	2578	9447
3216	2578	9446
3217	2579	9444
3218	2580	9444
3219	2581	9443
3220	2582	9442
3221	2582	9441
3222	2583	9440
3223	2584	9439
3224	2585	9438
3225	2585	9437
3226	2586	9436
3227	2587	9435
3228	2588	9434
3229	2588	9433
3230	2589	9432
3231	2590	9431
3232	2590	9430
3233	2591	9429
3234	2592	9429
3235	2593	9428
3236	2594	9427
3237	2595	9427
3238	2595	9426
3239	2596	9424
3240	2597	9423
3241	2598	9422
3242	2598	9421
3243	2599	9420
3244	2600	9419
3245	2601	9419
3246	2601	9417
3247	2602	9417
3248	2603	9416
3249	2604	9415
3250	2604	9413
3251	2605	9413
3252	2606	9412
3253	2607	9411
3254	2608	9411
3255	2609	9410
3256	2609	9409
3257	2610	9408
3258	2611	9407
3259	2611	9406
3260	2612	9405
3261	2613	9404
3262	2614	9403
3263	2615	9402
3264	2615	9401
3265	2616	9400
3266	2617	9399
3267	2617	9398
3268	2618	9397
3269	2619	9396
3270	2620	9395
3271	2620	9394
3272	2621	9393
3273	2622	9392
3274	2623	9391
3275	2624	9391
3276	2624	9390
3277	2625	9388
3278	2626	9388
3279	2627	9387
3280	2628	9386
3281	2628	9385
3282	2629	9384
3283	2630	9383
3284	2630	9382
3285	2631	9381
3286	2632	9380
3287	2633	9379
3288	2634	9378
3289	2634	9377
3290	2635	9376
3291	2636	9375
3292	2636	9374
3293	2637	9373
3294	2638	9373
3295	2639	9372
3296	2640	9371
3297	2640	9370
3298	2641	9369
3299	2642	9367
3300	2642	9366
3301	2643	9365
3302	2644	9364
3303	2645	9363
3304	2645	9362
3305	2646	9361
3306	2647	9359
3307	2647	9359
3308	2648	9358
3309	2649	9357
3310	2650	9355
3311	2650	9354
3312	2651	9353
3313	2652	9353
3314	2653	9352
3315	2653	9351
3316	2654	9350
3317	2655	9348
3318	2656	9347
3319	2656	9346
3320	2657	9345
3321	2658	9344
3322	2658	9343
3323	2659	9342
3324	2660	9341
3325	2661	9340
3326	2661	9339
3327	2662	9338
3328	2663	9337
3329	2664	9336
3330	2664	9335
3331	2665	9334
3332	2666	9333
3333	2667	9332
3334	2667	9331
3335	2668	9330
3336	2669	9329
3337	2670	9329
3338	2671	9328
3339	2671	9327
3340	2672	9326
3341	2673	9324
3342	2673	9323
3343	2674	9323
3344	2675	9321
3345	2676	9320
3346	2676	9319
3347	2677	9318
3348	2678	9317
3349	2678	9316
3350	2679	9315
3351	2680	9314
3352	2681	9313
3353	2682	9312
3354	2682	9312
3355	2683	9311
3356	2684	9311
3357	2685	9310
